Forma_sombrero,Forma_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Superficie_sombrero,Superficie_sombrero_C,Magulladuras,Magulladuras_C,Olor,Olor_C,Tipo_membrana,Tipo_membrana_C,Espaciado_membrana,Espaciado_membrana_C,Tamaño_membrana,Tamaño_membrana_C,Color_membrana,Color_membrana_C,Forma_tronco,Forma_tronco_C,Raiz_tronco,Raiz_tronco_C,Sup_tronco_arriba_anillo,Sup_tronco_arriba_anillo_C,Sup_tronco_debajo_anillo,Sup_tronco_debajo_anillo_C,ColorTronco_arriba_anillo,ColorTronco_arriba_anillo_C,ColorTronco_debajo_anillo,ColorTronco_debajo_anillo_C,Tipo_velo,Tipo_velo_C,Color_velo,Color_velo_C,Cantidad_anillos,Cantidad_anillos_C,Tipo_anillo,Tipo_anillo_C,Color_esporas,Color_esporas_C,Poblacion,Poblacion_C,Habitat,Habitat_C,Clase,Clase_C,id,weight,cluster
chata,3,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,piel,7,agrupada,2,hojas,4,ingerible,1,4797,1,4
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4798,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4799,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4800,1,7
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4801,1,7
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4802,1,3
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4803,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4804,1,2
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4805,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4806,1,2
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4807,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4808,1,7
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4809,1,3
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4810,1,7
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4811,1,3
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4812,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4813,1,2
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4814,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4815,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4816,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4817,1,7
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4818,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4819,1,7
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4820,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,roja,9,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4821,1,3
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4822,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,rojo,8,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4823,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,rojo,8,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4824,1,0
convexa,5,suave,3,suave,3,si,1,ninguno,9,libre,2,cercano,1,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,evanescente,1,blanca,2,agrupada,2,basura,1,ingerible,1,4825,1,0
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,marron,4,varios,6,hojas,4,ingerible,1,4826,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,piel,7,agrupada,2,hojas,4,ingerible,1,4827,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,amarillo,1,agrupada,2,hojas,4,ingerible,1,4828,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4829,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4830,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4831,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,naranja,5,varios,6,hojas,4,ingerible,1,4832,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4833,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4834,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4835,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4836,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4837,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,piel,7,varios,6,hojas,4,ingerible,1,4838,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4839,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4840,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,naranja,5,agrupada,2,hojas,4,ingerible,1,4841,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4842,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4843,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4844,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4845,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,naranja,5,agrupada,2,hojas,4,ingerible,1,4846,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,marron,4,agrupada,2,hojas,4,ingerible,1,4847,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,piel,7,agrupada,2,hojas,4,ingerible,1,4848,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4849,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4850,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,amarilla,1,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,amarillo,1,agrupada,2,hojas,4,ingerible,1,4851,1,0
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4852,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,amarillo,1,varios,6,hojas,4,ingerible,1,4853,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,piel,7,varios,6,hojas,4,ingerible,1,4854,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4855,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4856,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4857,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,piel,7,agrupada,2,hojas,4,ingerible,1,4858,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4859,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4860,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4861,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4862,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4863,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,piel,7,agrupada,2,hojas,4,ingerible,1,4864,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,marron,5,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,amarillo,1,agrupada,2,hojas,4,ingerible,1,4865,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4866,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4867,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4868,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,amarillo,1,varios,6,hojas,4,ingerible,1,4869,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,amarilla,1,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,marron,4,varios,6,hojas,4,ingerible,1,4870,1,0
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4871,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4872,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4873,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,amarilla,1,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,amarillo,1,varios,6,hojas,4,ingerible,1,4874,1,0
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,suave,4,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4875,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4876,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,blanca,2,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4877,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4878,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,amarilla,1,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,piel,7,agrupada,2,hojas,4,ingerible,1,4879,1,0
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4880,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,naranja,5,agrupada,2,hojas,4,ingerible,1,4881,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,piel,7,varios,6,hojas,4,ingerible,1,4882,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,suave,4,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4883,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,naranja,4,uno,1,pendiente,3,marron,4,agrupada,2,hojas,4,ingerible,1,4884,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,rosa,10,abultada,1,Desconocido,5,suave,4,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,dispersa,3,pastos,5,ingerible,1,4885,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,libre,2,poblado,2,ancha,1,gris,4,abultada,1,Desconocido,5,sedosa,3,sedosa,3,blanco,2,blanco,2,parcial,1,blanco,2,dos,2,pendiente,3,blanca,2,numerosa,4,pastos,5,ingerible,1,4886,1,5
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,amarilla,1,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,naranja,5,varios,6,hojas,4,ingerible,1,4887,1,0
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,marron,4,agrupada,2,hojas,4,ingerible,1,4888,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,amarillo,1,varios,6,hojas,4,ingerible,1,4889,1,4
convexa,5,suave,3,suave,3,no,2,ninguno,9,adherida,1,cercano,1,ancha,1,naranja,6,abultada,1,Desconocido,5,suave,4,suave,4,narnaja,6,naranja,6,parcial,1,marron,3,uno,1,pendiente,3,amarillo,1,agrupada,2,hojas,4,ingerible,1,4890,1,4
